"CAT_TRAVELLER","Category of traveller","COUNTRY","Country of stay/residence","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2018-07","Jul-2018",8200,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2018-08","Aug-2018",11300,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2018-09","Sep-2018",8300,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2018-10","Oct-2018",8000,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2018-11","Nov-2018",8500,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2018-12","Dec-2018",9000,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-01","Jan-2019",6000,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-02","Feb-2019",7200,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-03","Mar-2019",8800,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-04","Apr-2019",8000,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-05","May-2019",6300,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-06","Jun-2019",8300,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-07","Jul-2019",8800,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-08","Aug-2019",7000,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-09","Sep-2019",8100,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-10","Oct-2019",8500,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-11","Nov-2019",8000,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2019-12","Dec-2019",9200,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2020-01","Jan-2020",6600,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2020-02","Feb-2020",7300,,
"05","Short-term (less than one year) Residents returning","1302","Papua New Guinea","10","Original","M","Monthly","2020-03","Mar-2020",6900,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-01","Jan-2013",7000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-02","Feb-2013",2800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-03","Mar-2013",3700,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-04","Apr-2013",5600,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-05","May-2013",4300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-06","Jun-2013",4800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-07","Jul-2013",7900,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-08","Aug-2013",5900,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-09","Sep-2013",6800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-10","Oct-2013",8000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-11","Nov-2013",5100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2013-12","Dec-2013",4300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-01","Jan-2014",8000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-02","Feb-2014",2500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-03","Mar-2014",4700,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-04","Apr-2014",5300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-05","May-2014",4100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-06","Jun-2014",4300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-07","Jul-2014",7100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-08","Aug-2014",5500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-09","Sep-2014",5700,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-10","Oct-2014",6900,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-11","Nov-2014",4300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2014-12","Dec-2014",4800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-01","Jan-2015",6800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-02","Feb-2015",2500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-03","Mar-2015",2200,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-04","Apr-2015",2000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-05","May-2015",2400,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-06","Jun-2015",3000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-07","Jul-2015",5500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-08","Aug-2015",4600,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-09","Sep-2015",4800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-10","Oct-2015",5500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-11","Nov-2015",4100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2015-12","Dec-2015",4300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-01","Jan-2016",6300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-02","Feb-2016",2000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-03","Mar-2016",2100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-04","Apr-2016",3100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-05","May-2016",2500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-06","Jun-2016",3800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-07","Jul-2016",6700,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-08","Aug-2016",4000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-09","Sep-2016",5600,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-10","Oct-2016",7200,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-11","Nov-2016",4300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2016-12","Dec-2016",4000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-01","Jan-2017",6600,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-02","Feb-2017",2100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-03","Mar-2017",3000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-04","Apr-2017",4600,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-05","May-2017",3800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-06","Jun-2017",3800,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-07","Jul-2017",7300,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-08","Aug-2017",5100,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-09","Sep-2017",6200,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-10","Oct-2017",6500,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-11","Nov-2017",4000,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2017-12","Dec-2017",4700,,
"05","Short-term (less than one year) Residents returning","1304","Vanuatu","10","Original","M","Monthly","2018-01","Jan-2018",7000,,
